"EID","Tag","TagDate","TagLon","TagLat","TagCL","TagSex","CapDate","CapLon","CapLat","CapCL","CapSex","DAL","SizeDiff","MoltIncr","Molted","z","TagDepth","CapDepth","subarea","degreedays"
6110,43688,1982-08-30,-66.75,44.75,130,3,1982-11-23,-66.6666666666667,44.8,130,3,85,0,0,0,62.222624059993,27.0243868610095,97.4208612589766,"38",877.410076905934
6111,43632,1982-08-27,-66.75,44.75,167,3,1982-11-29,-66.6666666666667,44.7,167,3,94,0,0,0,61.6868279019221,27.0243868610095,96.3492689428348,"38",960.135166315819
6112,43645,1982-08-27,-66.75,44.75,121,3,1983-01-01,-66.4166666666667,44.55,121,3,127,0,0,0,114.535434459158,27.0243868610095,202.046482057306,"34",1073.36261107209
6113,43592,1982-08-27,-66.75,44.75,120,3,1982-11-01,-66.7166666666667,44.7666666666667,120,3,66,0,0,0,44.80187726056,27.0243868610095,62.5793676601106,"38",698.596718279331
6114,43599,1982-08-27,-66.75,44.75,146,3,1982-11-20,-66.65,44.75,146,3,85,0,0,0,64.4177190785407,27.0243868610095,101.811051296072,"38",867.840825806029
6115,43614,1982-08-27,-66.75,44.75,147,3,1982-11-13,-66.6666666666667,44.7333333333333,147,3,78,0,0,0,57.9923761503802,27.0243868610095,88.9603654397508,"38",779.781974705914
6116,43555,1982-08-25,-66.7333333333333,44.75,116,3,1982-11-30,-66.65,44.7,116,3,97,0,0,0,65.9379201819742,27.9635528861944,103.912287477754,"38",955.309511567489
6117,43578,1982-08-27,-66.75,44.75,145,3,1982-11-22,-66.6333333333333,44.75,145,3,87,0,0,0,69.4645747493067,27.0243868610095,111.904762637604,"38",846.071653840742
6118,43515,1982-08-25,-66.75,44.75,127,3,1982-12-10,-66.4333333333333,45,127,3,107,0,0,0,53.5137195458586,27.0243868610095,80.0030522307077,"36",1055.57291373863
6119,43528,1982-08-25,-66.75,44.75,143,3,1983-06-06,-66.5,44.6166666666667,143,3,285,0,0,0,116.233358273355,27.0243868610095,205.4423296857,"38",1959.15273599147
6120,43465,1982-08-24,-66.75,44.75,136,3,1982-11-26,-66.65,44.7,136,3,94,0,0,0,65.4683371693817,27.0243868610095,103.912287477754,"38",936.868190028541
6121,43491,1982-08-24,-66.75,44.75,127,3,1982-11-20,-66.7,44.8333333333333,138,2,88,11,0.0866141732283465,1,72.092591042249,27.0243868610095,117.160795223489,"38",871.167566109886
6122,43423,1982-08-23,-66.75,44.75,145,3,1983-01-07,-66.6,44.7166666666667,145,3,137,0,0,0,79.9292803955543,27.0243868610095,132.834173930099,"38",1181.75524223189
6123,43436,1982-08-23,-66.75,44.75,149,3,1983-11-24,-66.6666666666667,44.8166666666667,154,2,458,5,0.0335570469798658,0,68.1729969147699,27.0243868610095,109.32160696853,"38",3446.33170095126
6124,43450,1982-08-23,-66.75,44.75,127,3,1983-07-20,-64.9333333333333,45.5666666666667,122,2,331,-5,-0.0393700787401575,0,22.5745978300323,27.0243868610095,18.1248087990551,"35",2587.98960889166
6125,43396,1982-08-19,-66.75,44.75,152,3,1982-11-15,-66.6666666666667,44.7666666666667,152,3,88,0,0,0,55.9521487125918,27.0243868610095,84.8799105641741,"38",867.508845787107
6126,43397,1982-08-19,-66.75,44.75,142,3,1982-12-07,-66.65,44.7,142,3,110,0,0,0,65.4683371693817,27.0243868610095,103.912287477754,"38",1081.79419564513
6127,43371,1982-08-19,-66.75,44.75,110,3,1984-01-24,-66.6333333333333,44.6166666666667,119,2,523,9,0.0818181818181818,1,59.990219249103,27.0243868610095,92.9560516371965,"38",3997.26914659171
6128,43302,1982-08-12,-66.75,44.75,153,3,1982-11-15,-66.7,44.7833333333333,153,3,95,0,0,0,54.3712736852792,27.0243868610095,81.718160509549,"38",938.407515021016
6129,43286,1982-08-12,-66.75,44.75,131,3,1983-07-28,-66.7333333333333,44.75,145,2,350,14,0.106870229007634,1,27.4939698736019,27.0243868610095,27.9635528861944,"38",2504.20643016952
6130,43180,1982-08-06,-66.75,44.75,106,3,1982-12-21,-66.6666666666667,44.7,116,2,137,10,0.0943396226415094,1,61.6868279019221,27.0243868610095,96.3492689428348,"38",1353.35507642861
6131,43116,1982-08-03,-66.75,44.75,109,3,1982-11-18,-66.6666666666667,44.7333333333333,120,2,107,11,0.100917431192661,1,57.9923761503802,27.0243868610095,88.9603654397508,"38",1054.17110782139
6132,43028,1982-07-21,-66.7166666666667,44.75,136,3,1982-12-03,-66.6166666666667,44.7333333333333,143,2,135,7,0.0514705882352941,1,85.1904370565624,47.3000433517297,123.080830761395,"38",1125.12703777536
6133,43037,1982-07-23,-66.75,44.75,136,3,1983-06-15,-66.65,44.6833333333333,149,3,327,13,0.0955882352941176,1,67.4096515057079,27.0243868610095,107.794916150406,"38",2310.20950525238
6134,9514,1982-06-15,-66.4166666666667,44.6333333333333,130,3,1983-01-10,-66.65,44.7,140,2,209,10,0.0769230769230769,1,147.943220300377,191.974153122999,103.912287477754,"38",1615.55435978905
6135,43001,1982-07-20,-66.75,44.75,102,3,1982-11-29,-66.6,44.75,112,2,132,10,0.0980392156862745,1,77.6101295385112,27.0243868610095,128.195872216013,"38",1175.60408046905
6136,6467,1978-09-29,-66.75,44.75,111,1,1983-12-22,-66.55,44.65,178,1,1910,67,0.603603603603604,1,101.252368586729,27.0243868610095,175.480350312449,"38",13152.6710666952
6137,9470,1982-05-25,-66.4166666666667,44.6333333333333,120,3,1982-06-09,-66.6833333333333,44.6833333333333,120,3,15,0,0,0,122.253944400991,191.974153122999,52.5337356789832,"38",86.6965006827404
6138,9481,1982-05-25,-66.4166666666667,44.6333333333333,142,3,1983-06-16,-66.65,44.7,142,2,387,0,0,0,147.943220300377,191.974153122999,103.912287477754,"38",2619.32590496607
6139,6362,1978-09-22,-66.75,44.75,112,1,1980-11-13,-66.4666666666667,45.05,131,1,783,19,0.169642857142857,1,31.8823550006808,27.0243868610095,36.740323140352,"36",5946.72301059521
6140,29921,1979-11-14,-66.1833333333333,43.9833333333333,93,1,1979-11-29,-66.2166666666667,43.9833333333333,93,1,15,0,0,0,18.5202990288515,21.3289772205147,15.7116208371884,"34",144.647313882739
6141,29942,1979-11-14,-66.1833333333333,43.9833333333333,85,2,1979-12-12,-66.25,43.9833333333333,85,2,28,0,0,0,22.661380163063,21.3289772205147,23.9937831056114,"34",238.317938706601
6142,29808,1979-11-12,-66.1833333333333,43.9833333333333,86,1,1980-05-03,-66.2,43.9666666666667,86,1,173,0,0,0,20.6826626986617,21.3289772205147,20.0363481768087,"34",712.048993110198
6143,29787,1979-11-12,-66.1833333333333,43.9833333333333,85,1,1980-03-31,-66.2,43.9833333333333,85,1,140,0,0,0,21.4508125243568,21.3289772205147,21.572647828199,"34",608.014622519352
6144,29671,1979-11-11,-66.2166666666667,43.9833333333333,82,2,1980-04-25,-66.2,43.9666666666667,82,2,166,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",691.671738579593
6145,29703,1979-11-11,-66.2166666666667,43.9833333333333,86,2,1980-05-16,-66.2,43.9666666666667,86,2,187,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",798.485372708668
6146,29567,1979-11-09,-66.2166666666667,43.9833333333333,86,1,1980-04-28,-66.2,43.9666666666667,86,1,171,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",724.866430946149
6147,29612,1979-11-11,-66.2166666666667,43.9833333333333,87,2,1980-05-20,-66.1833333333333,43.9833333333333,87,2,191,0,0,0,18.5202990288515,15.7116208371884,21.3289772205147,"34",821.310065123628
6148,29643,1979-11-11,-66.2166666666667,43.9833333333333,87,2,1980-05-10,-66.2,43.9666666666667,87,2,181,0,0,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",763.212723121465
6149,29512,1979-11-09,-66.2166666666667,43.9833333333333,88,1,1979-12-26,-66.2,43.9666666666667,89,1,47,1,0.0113636363636364,0,17.8739845069985,15.7116208371884,20.0363481768087,"34",380.417258170149
6150,29425,1979-11-08,-66.25,43.9833333333333,83,2,1980-05-28,-66.2166666666667,43.9833333333333,84,2,202,1,0.0120481927710843,0,19.8527019713999,23.9937831056114,15.7116208371884,"34",901.509360998756
6151,29343,1979-11-08,-66.25,43.9833333333333,93,1,1980-05-01,-66.2166666666667,43.9833333333333,93,1,175,0,0,0,19.8527019713999,23.9937831056114,15.7116208371884,"34",742.896486050532
6152,29272,1979-11-07,-66.3166666666667,43.9833333333333,110,1,1983-05-25,-66.1833333333333,43.9833333333333,126,1,1295,16,0.145454545454545,1,21.3118895524395,21.2948018843642,21.3289772205147,"34",9533.10373923943
6153,29163,1979-11-07,-66.25,43.9833333333333,86,1,1979-12-01,-66.2166666666667,43.9833333333333,86,1,24,0,0,0,19.8527019713999,23.9937831056114,15.7116208371884,"34",229.982538941921
6154,29194,1979-11-07,-66.25,43.9833333333333,83,1,1980-11-28,-66.3166666666667,43.9833333333333,97,1,387,14,0.168674698795181,1,22.6442924949878,23.9937831056114,21.2948018843642,"34",3066.03614229473
6155,17677,1979-06-11,-66.25,43.9833333333333,77,2,1980-05-21,-66.2166666666667,43.9833333333333,90,2,345,13,0.168831168831169,1,19.8527019713999,23.9937831056114,15.7116208371884,"34",2749.02528067631
6156,17521,1979-06-08,-66.2166666666667,43.9833333333333,78,1,1982-05-13,-66.2,43.95,105,1,1070,27,0.346153846153846,1,16.161099660424,15.7116208371884,16.6105784836596,"34",8856.44366760119
6157,13868,1978-11-10,-66.1833333333333,43.9833333333333,86,1,1980-04-25,-66.3166666666667,43.9833333333333,100,1,532,14,0.162790697674419,1,21.3118895524395,21.3289772205147,21.2948018843642,"34",3527.33653263457
6158,36731,1980-09-09,-66.3833333333333,45.0833333333333,83,2,1980-12-02,-66.3,45.1,83,2,84,0,0,0,40.0802051216061,39.5790262195172,40.5813840236951,"36",861.222148055411
